WNQP115720MNTIEJ91,MC
IADP173284HCHRWG78,PAN
DHUL006215MGTOWO97,PT
RKLE894750MSRJVG21,PRI
HFOI314418HMSNEL98,PAN
YTXI333491MTLMJJ99,PAN
MAKN902874MDGRQT29,PRD
RCNM591227HJCJBZ70,PRI
YELC876434MNTYTW56,PRI
CJLM584001MASSFP85,PVEM
CDLQ760842MSRLJA53,PRI
OPPY022864MCSEXU60,MC
UAJU006655MCMTEK88,MC
RFSU850145HGTFSC48,PT
BYNF085166HCLGBC59,PAN
UBJE082428HDFBJJ45,PAN
MEMG056524HCCWBL51,PRD
FKEH310238HGTFKO20,PRD
GYSC635522HCCONJ11,PAN
IHBF981115HZSIYL83,MC
QUJY435275MDFTKI33,MC
LCEM334727HDGQRN66,MC
VVBK560208MHGSUS09,PRD
GYZZ256144HZSYIO13,PRD
PYMX317476MNTWGD37,MC
YIPN587511MTSUNN93,PT
SFRR691712HCCPMM70,PAN
MWPV988829HNTZZR30,PT
ZEJY723872HQTDYK59,PT
XFTO966469MZSARQ12,PVEM
BVGD716367MJCXET89,PAN
JEJC799253HCHAZH40,PRI
GCJW865028HHGCOP66,MC
GIWU394844MNTWFV16,PAN
ZIYP401879HMSGYZ32,PRI
WJUE168137HSPPSV14,PT
FRVR200507MCHITL04,PRI
UHRO854436HCMSYK16,PVEM
CQAY762166HQRLSW69,MC
IPUW481102HMNACI31,PRI
IPBK645617MGRBAF98,MORENA
PBXZ348819HQRYPY57,PT
RDEN805763MJCBQU72,PRI
NNIZ619808HGRGGN51,PRD
XMUX710206HNLYSM48,PVEM
OWUE903863MMNBEU69,MORENA
IMVE707675MASIZS85,PAN
JPCJ146871HDFLYQ47,PRD
CEFK103602HDGRNE73,PRI
WPBW345350HNLOCW46,PRI
QEVV314057HCMKLV79,PVEM
QCJT052063MJCTDT75,PVEM
TNKA128041HHGOWI72,PVEM
UZFF182269HSLUSM89,PVEM
DUNP067373HCMBTP80,MORENA
HLRV113913MVZLHA71,PRD
AXVA522155HDFETP60,MORENA
BIFJ004321HMCGOT93,PAN
STGT798581MNTPVD73,PVEM
EKAP295818HTLJLE39,PRD
UIMS488605MCCKHV28,PAN
KPCW645730MHGQUP41,PVEM
EKDD958979HPLEYB73,PRI
NWKT746276HMSTJS15,PAN
EZBW554522HTLIBO82,PRI
IXZT559515MPLCRM46,PT
CVCW802159MSRSTC68,MORENA
XTIR126997MVZZAO74,PT
DZLQ774163MCCGET69,PRI
YBUP962981MQRRCT63,PAN
XSST320957MDFRNE09,PT
UCCV781585HTCOGP63,MC
YNTX462811HHGPEN08,PAN
WYPI977276MOCYSC52,MORENA
ZFTC753618HGTSEW54,MORENA
VTVV680665HMCNJO45,PRI
HUBB819288HGTDYX84,PRI
XWHO276171HGRIUP57,PRI
ARGP803697HDGKBO77,PVEM
AOLZ568422HNLQUY66,MC
HZWU011254HDGMRV82,MORENA
KQUB466773MCSISY82,MC
JHLH831921MSRJNA96,MC
XRXI484054HTCXUL68,PAN
FWIM029637HMCCOG98,PRI
QOQR638890MYNLRY16,PRI
INGX453849HZSSWF86,MORENA
GXCR898369HNLCVR19,PAN
FHBF600196MCMSJH23,PVEM
DTFD566725HVZKCQ44,MC
PWAM281470MCLFTX00,PAN
TDPS563622HVZLQR47,PT
LUOK753167HYNUGP63,PVEM
HKPL025739HCHMUJ26,MORENA
KWTI895292HNTUNJ59,PT
IXXM650123HBSCNW57,PVEM
NZLO444539MCMGXF14,MORENA
GIXF890025HBCYQO38,PAN
XSIF183529HCMBJR19,PAN
XDYU276031HMSGNG23,MORENA
HMXF066518HNLUAY85,PT
KAIH709997MCMASL98,MC
WWQM597125MNLGHX97,PVEM
OEUI404249MCCETB27,MORENA
RAGE220913MGTPLA24,PRD
IZYW252106HVZHGR36,MORENA
ULTB258809HDGGGT05,MC
XZQG820860MYNOTF59,PVEM
DZKX195682HGTCDS25,PT
PRJW054059MZSLWI06,PAN
FRPO261608MDGONU78,PRD
SBIH237571MTCSWY61,PAN
GLPJ077590MSPWWN99,PT
TYOX167969MCCYAN22,PRI
ITWM202794MTSXEX52,MC
XZPX114554MCCJAZ45,PVEM
JFUS583593MMNIFM11,PAN
TSSS998392MBSSMA57,PAN
LXLT964758MNLSHG75,MORENA
DNFP868390HVZWVC47,MC
GWPC188945HYNSPZ25,PRI
LJIN379211HPLRTH45,MC
HEFZ275691MNTREA40,PVEM
HWTL768583MQTCVE40,PRD
ZYJL688004HQRVXN53,PVEM
LPYT103815HYNQYY24,PAN
GRYS752113HOCUXW28,MORENA
YYND329652HDFXXZ42,PVEM
DNDZ450094MSPQDL26,PRD
MSHM500721HCHBZN66,PT
FFNE710679HCSMUI80,PRI
QTIU393084HSLBMC14,MC
MTRY999189MCMUSE08,MORENA
PCQN121059HYNALI16,PVEM
RBDD326901HGRMQJ69,PRI
DXLU017404HCLMFZ69,MC
TQCH205844HASALY41,PAN
TGYB467029HQRFTY65,MC
LZXN444089HYNUYH70,PT
RGWA607959HQRNTI81,PRI
LDSB547980HCLEMQ21,PT
SVUW251660MBSEZV22,PAN
VQUC813154MTLTIN73,PVEM
IAIV627105MDGUJK06,PAN
SXME021628HMNWQM20,PRD
YRDC016916HYNQII35,PRD
ACMZ589681MSRAXV32,PAN
UVPO030004HCMICT36,PAN
OIKY205473MCLICT10,PRI
IJOQ929277HTLUFX43,PT
XMYP070720HVZJGH60,MORENA
CRZR097839MZSOUG56,PRD
ZLPU785215MDGCUG45,MORENA
GZTA000958HMSNCB90,MC
GEZD647710MCHEOU64,PRD
JKNI447700MBSBOF52,MC
CQNQ161260MQTDUF29,PAN
RRWS551909HCHPAO22,PRI
XTGZ162462HBSTST37,PRD
QVWZ759730HCSXYH95,MORENA
WBLZ796579MGRPYO70,MORENA
QCKJ148808MQRRFQ88,PRD
PRRI995176HGRXFA95,PVEM
PCQG010243HNLVDG52,PRI
GMUE450325MSPFUV68,PRD
UPNX949681MTCTZP17,PRI
DGFI062257MSLMBS82,PRD
VTKY632338HTSTGX77,PRI
ZQAM075593HSRTIV87,MORENA
RYEW564078HSRUML74,MC
ZDQE515211MJCUHX33,PRI
LJDI196380HTLPZL40,PT
HRMU158079HVZPKE69,PVEM
BBFM471025HCMWEL06,MORENA
GIPY012995HQTYPG46,PRI
WXOY016672MMSNLW05,PAN
WZZS280359MTSTSO36,PRI
WORZ971572HJCEXF90,MORENA
MZXJ099769MJCPVA24,PT
PLSB514571HCLEBA54,PRD
FPDY151241MASGNE89,MC
YPPM595871MVZXGQ09,PAN
VQOS528108HJCFIG27,MC
HLKO408078MZSHWF56,PVEM
MYAK461028MJCPWH83,PVEM
VGWM156842MCLZTB46,PAN
MMBN565872HHGLTN32,MC
APWZ562147HQRRKY57,PRI
WQTC295919MCMDOC08,MORENA
XAVK334845MZSPTM66,MORENA
XPCN777066HDGREF52,PAN
RDRV113447HCLYRK67,PT
JUQP841159HCSNLK44,PT
PUVA079473HDGUXL45,PRD
ZMBL862519HMCMXW44,MC
LECY902270HCMTBL61,PAN
NLLK683073HCSPVT00,MC
EQAX241314MMNPOR63,PVEM
VKWP431644HPLTYV19,MC
EZQS099249HQREYJ92,PVEM
RWVK472277MVZGRW73,PVEM
BAJR413097MMSUWY91,PRD
RGEQ480814HSLMDR20,MC
BJIU235459MSLAUT97,MC
HJBL836924MCCJHV94,MORENA
CVVA818700MQROUX13,PVEM
ZWQX888788HVZSJG61,PRI
LZFZ800158MSREJB78,PRD
XTXI849109HBSWOD14,PVEM
LGPC316351MCMJGS84,PAN
AABT355857MQTGQN71,MORENA
LVEX691341HYNRWK04,PAN
MYML752347MMNOVK43,PRD
PXGB090165HMNNRP64,MC
ZTAP641410MMNMJI44,PT
EVLP463882MJCLIW67,MC
JIKC288039MBSHBW93,PRI
WAFF223282MSRDPS67,PRD
CQDV514790HOCOUT43,PRI
YUFT187469HTSZGX35,PT
CMCT098828HCLQVU88,PAN
LJRE472543HCMNYP26,PRI
RYYD782133HDFJCT82,MC
OMYT875674HMNZDF74,PAN
NRAJ046061HNLMON81,PAN
AQCZ995374HSLJAQ96,MORENA
MZJD884287MDFHFQ48,PT
VBQQ578040MNTZPR02,PRI
KLRY173947MDFXJL34,PT
XNUQ309844HCMGDT43,PRD
PFEX723472MASZJQ35,PVEM
AXFZ877451HSRUCM43,PVEM
CQTU003055HASCIA48,MC
XGFA744031MSRZXW37,PRD
WPSU837371MGRUZL09,PVEM
AWGI664483HZSJNP20,PT
HFLW395705HNLQLF85,PAN
BNZV774855MGRDLX38,MC
KRRH077599MMCYVL07,PVEM
PWMD582977HJCWEV62,PVEM
RJWT754185MGTYNM10,PAN
QTZI681610HCSXJV18,PT
UUKG535026HTSQLL38,PVEM
RDGZ054051HDGEAT66,PVEM
YUOM469276HMSDGT95,PT
ARNT716974HGTPPJ82,PT
KXFG693896MTLYKM27,PRI
MGMP682313MTCEVK39,MORENA
SOKW648723HBSGWP02,PRD
IYAP402072MTLBGP98,PRD
ZDZH931283HTCJYK86,PRI
OYJV834390MOCTWQ39,PVEM
HICS656093HCLPEZ48,PRI
VEGK804820MDGHGX55,PT
JWKG714173MTSKOF00,PAN
HAAD371362MCLMRK36,MC
JKEY394186HCSAYI58,MC
COIW597155HSPMKQ91,PRD
ULVA590342MDGWGS16,PRD
UEND852908HOCVEX80,PAN
PDAA468770HCCFVB51,MORENA
MCCU267292HTLWBJ91,PRI
MDKZ084383MMNPAH98,PRD
QQAU707153HTCYSP62,PT
ERMP912884MMCTKD29,PVEM
CVWR946938HSRGMY95,MORENA
NINH587276MJCWBX45,MORENA
SLFB146255HBCODD58,PRD
AJWU527017MPLNCH86,PRI
GAZI252694HNLOSP48,PRD
HJVI174537MGTLWX89,PVEM
HUYC936080MMCMXS99,PRI
MEEI194990HMSFPS60,PAN
TTKQ814430HQTRNO79,PAN
ORCF948997MDGMSF42,PT
BGYS245484HTCSWM54,PRD
FUJX599700MBSNVK40,PVEM
RQSN150580MSRPQF78,MORENA
XYIS622206HCCKOJ19,PRI
NWEU772112HSLFDH04,MORENA
NGQR698854MQTFYC14,MC
VRUG186247MDGZOY32,PRI
MENB661783HVZKNW37,PRI
ELVB959946HDFXFJ79,PVEM
CZTT563009HCSTVX73,PRD
KBCP556565HASYHN42,PT
JNML353529MHGNDY19,PAN
KSZL597091MVZHJF73,PRD
NDBJ639087HMNUYG51,PAN
XYZN889718HQTKDF95,PT
AXLH960673HBCEBF13,PRD
VWCE104352MSPXWO77,PT
GCFI222092HGTCKU11,PT
RGEM267304HPLFHF12,PT
DHDV098702MOCOEF61,PT
XANW781050HYNFMY11,MORENA
FYLP111494HSLGEC81,MORENA
RVSP591462MCSVXD98,MORENA
UHGW932252MCHRBA37,PVEM
MDQG730326MMCEMZ92,PT
SXQI303977HQTUDL19,PT
EAOY805981MCCYMN17,PRD
OSLL985601MCSPHQ25,PRD
CBIJ337115MOCFCM30,PRI
MMDP319543MNTSLB07,PAN
LDND400077HCLYHP36,MC
FUZR242400MGRYFN78,PVEM
VXOU544614HSLGZN05,MC
QYVS479656MGRXJM77,PAN
AEAR970971MMSQHW92,MC
XFZM395272HTSLZM02,PAN
HBWU612947MSLFEM00,PRI
NZAX925015MASIBC71,MORENA
QKEW536425MDFPWJ46,MORENA
EVZO596468MCHJWI53,PT
HCRU432081MOCJVN14,PRI
CQAP883179HOCGVE67,PAN
BFDA743777MNLTFZ94,PRD
AGPS636753HTSMMB97,PRI
CXJG109140MDGZMY83,MC
ZQCL850085MBSDMX76,MC
PBIU433925MTCVYF07,MC
IZCB633452HMSXII93,PVEM
ANKG481699MDGEQK82,PT
OKQO641496HMSQXW24,PT
XHCH944267MCSZZS58,PRI
NIQY977993MDGUPK35,PVEM
LOGU005881MSLPAK14,PRD
MRWU420537MZSSXB30,MC
ALZQ285638HMSJGX55,PVEM
WAWU448500HMCVCW84,MORENA
YVZD783940MNTKRY59,MC
WXLF078657MDGJDR60,PT
QNRX175234MBSSGB65,MORENA
XNQX116502MMNCLB81,PT
LPGW813674HCMJCX86,MORENA
QOFN187256MSPAFC23,PVEM
BIUW908336HSLKEA37,MC
OYAY448865HCSOVT66,PAN
YLME834420MASRPW28,PAN
WKAL740899MCMOHH78,PVEM
PUHZ041313MMNVHC68,PT
ZPMU215075HMNESM57,PRD
QVLK622621HBSYQO58,PT
UWXX756135HMNRAQ53,PT
AHJZ587931HBSBMN31,PT
FQFB668109HOCXER89,MC
NWGY369186MTLOIR70,PT
HZRJ134115MCHHVE88,PRI
TTHV407883HMCIBE66,MC
HHYC269196HNLNMN02,PVEM
OOYC084654MBCZXT67,PVEM
SWLE242765MJCXXG48,MC
LIHJ820338MZSBSC52,MORENA
OBUT014235HMSJKI49,MC
FJSM433203MTCJXA99,MC
JYJM513882HSPTWR34,MORENA
DFJB365792HCLQRQ27,PRD
UJTX793969MDGAHK09,MORENA
VINW342629HASUKZ53,MC
ZCYQ005956MCSBUM96,MC
YMIN171818MSRBRF84,MORENA
NSZI036512HBSCSZ64,PVEM
VQZZ231471HMCLPQ48,PVEM
VJMK237009HVZDFT60,PVEM
WDCF430972HSRWSC17,PRD
MKDA086197HGRNIY89,PRI
TDRX085556MCCRQK62,PT
CMCC891599HCLBLS38,PAN
RSAT225546HASKXY03,MC
XJGU058446HTLOOX36,PT
GXSB969678HTCDCD30,PT
RJJP362904HSLNML43,PVEM
FMNI184481MTLHDK52,MC
PLVD092066MCHPPF37,PRD
KDWQ887084MSLHJA50,PRI
GODG629200HBSZMF83,PRI
ERZB847534MCCFDT40,PT
ISPV293280MHGAMV17,MC
YCPS720742MDFESW87,PVEM
ZXPC905642HYNVXC84,PVEM
KDBW617957HDFZFU84,PT
KSKV483849HGTFYG63,MC
YVFJ562885MTCRLF57,PRI
HGEH338365HPLXAS37,PT
AXCX583277HNTART55,PVEM
WXPP318377MCSADT39,PVEM
HLLT527411MQTVUQ85,PT
XAKQ140061MTCCCA41,PAN
HKNT135429HTCYVW44,MORENA
OWET920492HMSJRQ03,PT
RTEA159109HQTGPQ24,PAN
YPAQ119448HQRTXJ62,PVEM
XVPY836240HTLXZY05,MORENA
TWYA945130MCMCRN65,PVEM
OFTS789773HZSNHC37,PRI
LWQF530847HCHNAI17,PT
UNCO734501MQRYZW32,PRI
LAPR481584MMSAMS64,PAN
NTUD695278MMNMZT04,PRI
ACXN534072MDGNCK52,MC
FBDN936083HZSBXD09,PVEM
QVXW411618HBSTIW77,MORENA
PPPP430169MZSCIL03,PT
JAQD975623MMCMKB98,MC
DFRU589898HVZGKR24,PT
PJAQ504391MNLPEW41,PRI
NIYL827159MMCNTB53,PAN
QGJD179862HYNHXX14,MC
OTNH440689MQRSGR45,PRD
GPMV795143HDFDMX20,PVEM
EYIQ198953MGRRWO37,PRI
